 0.495,-3.479
 0.530,-3.399
 0.554,-3.332
 0.623,-3.299
 0.700,-3.290
 0.768,-3.321
 0.820,-3.355
 0.886,-3.378
 0.991,-3.386
 1.062,-3.394
 1.122,-3.422
 1.157,-3.459
 1.200,-3.500
 1.227,-3.527
 1.217,-3.564
 1.207,-3.583
 1.200,-3.614
 1.191,-3.634
 1.149,-3.647
 1.115,-3.681
 1.105,-3.717
 1.071,-3.733
 1.043,-3.732
 1.045,-3.740
 1.045,-3.740
 1.046,-3.727
 1.013,-3.684
 1.003,-3.653
 0.969,-3.622
 0.934,-3.601
 0.907,-3.604
 0.865,-3.618
 0.829,-3.643
 0.814,-3.701
 0.822,-3.741
 0.822,-3.792
 0.789,-3.829
 0.779,-3.848
 0.780,-3.886
 0.796,-3.915
 0.787,-3.938
 0.790,-4.001
 0.763,-4.037
 0.738,-4.051
 0.703,-4.051
 0.685,-4.026
 0.685,-4.013
 0.649,-3.971
 0.642,-3.948
 0.624,-3.897
 0.582,-3.877
 0.557,-3.875
 0.538,-3.875
 0.539,-3.917
 0.504,-3.950
 0.470,-3.992
 0.453,-4.026
 0.461,-4.045
 0.471,-4.051
 0.497,-4.066
 0.513,-4.079
 0.558,-4.098
 0.557,-4.136
 0.557,-4.182
 0.522,-4.211
 0.505,-4.241
 0.488,-4.232
 0.487,-4.228
 0.505,-4.237
 0.531,-4.231
 0.539,-4.266
 0.557,-4.322
 0.548,-4.374
 0.558,-4.439
 0.594,-4.516
 0.620,-4.556
 0.620,-4.569
 0.627,-4.561
 0.627,-4.549
 0.652,-4.539
 0.660,-4.511
 0.653,-4.510
 0.654,-4.514
 0.672,-4.519
 0.654,-4.526
 0.627,-4.506
 0.663,-4.537
 0.732,-4.542
 0.794,-4.541
 0.819,-4.514
 0.836,-4.510
 0.897,-4.505
 0.955,-4.502
 0.938,-4.507
 0.903,-4.489
 0.868,-4.467
 0.818,-4.447
 0.817,-4.387
 0.782,-4.354
 0.756,-4.309
 0.704,-4.258
 0.654,-4.233
 0.584,-4.206
 0.522,-4.187
 0.455,-4.177
 0.377,-4.170
 0.335,-4.193
 0.284,-4.172
 0.241,-4.216
 0.181,-4.259
 0.121,-4.269
 0.052,-4.306
 0.010,-4.308
-0.033,-4.352
-0.076,-4.378
-0.119,-4.401
-0.137,-4.431
-0.111,-4.411
-0.110,-4.445
-0.094,-4.445
-0.076,-4.474
-0.051,-4.482
-0.025,-4.472
-0.008,-4.455
 0.027,-4.422
 0.052,-4.403
 0.070,-4.361
 0.103,-4.328
 0.086,-4.332
 0.060,-4.322
 0.060,-4.358
 0.137,-4.403
 0.257,-4.433
 0.420,-4.479
 0.516,-4.479
 0.609,-4.448
 0.671,-4.435
 0.748,-4.408
 0.815,-4.388
 0.902,-4.376
 0.970,-4.372
 1.013,-4.367
 1.081,-4.363
 1.133,-4.347
 1.193,-4.341
 1.244,-4.320
 1.279,-4.325
 1.216,-4.309
 1.140,-4.319
 1.022,-4.344
 0.918,-4.371
 0.851,-4.397
 0.773,-4.402
 0.670,-4.406
 0.576,-4.403
 0.472,-4.409
 0.377,-4.453
 0.265,-4.432
 0.136,-4.437
-0.010,-4.445
-0.122,-4.412
-0.156,-4.392
-0.157,-4.346
-0.097,-4.340
-0.045,-4.337
 0.033,-4.347
 0.093,-4.355
 0.144,-4.338
 0.170,-4.341
 0.204,-4.370
 0.221,-4.471
 0.239,-4.557
 0.317,-4.649
 0.394,-4.723
 0.436,-4.747
 0.418,-4.778
 0.384,-4.816
 0.367,-4.808
 0.358,-4.764
 0.341,-4.757
 0.349,-4.765
 0.349,-4.791
 0.418,-4.792
 0.470,-4.788
 0.505,-4.798
 0.496,-4.748
 0.496,-4.715
 0.487,-4.670
 0.470,-4.602
 0.403,-4.573
 0.281,-4.567
 0.187,-4.594
 0.144,-4.632
 0.144,-4.695
 0.161,-4.746
 0.196,-4.758
 0.231,-4.761
 0.274,-4.789
 0.291,-4.823
 0.334,-4.847
 0.385,-4.849
 0.446,-4.866
 0.524,-4.827
 0.602,-4.822
 0.671,-4.755
 0.696,-4.672
 0.680,-4.581
 0.713,-4.521
 0.721,-4.455
 0.721,-4.422
 0.694,-4.377
 0.679,-4.407
 0.655,-4.405
 0.637,-4.418
 0.612,-4.411
 0.610,-4.414
 0.619,-4.442
 0.628,-4.470
 0.629,-4.491
 0.630,-4.517
 0.647,-4.525
 0.656,-4.558
 0.673,-4.570
 0.663,-4.571
 0.672,-4.587
 0.663,-4.583
 0.646,-4.621
 0.629,-4.638
 0.620,-4.690
 0.578,-4.739
 0.543,-4.801
 0.493,-4.895
 0.476,-4.967
 0.450,-5.068
 0.450,-5.181
 0.424,-5.254
 0.400,-5.298
 0.374,-5.303
 0.348,-5.337
 0.340,-5.382
 0.331,-5.410
 0.306,-5.460
 0.272,-5.482
 0.298,-5.460
 0.357,-5.421
 0.348,-5.332
 0.313,-5.298
 0.295,-5.253
 0.286,-5.208
 0.269,-5.162
 0.261,-5.122
 0.252,-5.121
 0.261,-5.122
 0.261,-5.145
 0.244,-5.184
 0.235,-5.196
 0.210,-5.229
 0.210,-5.234
 0.185,-5.234
 0.167,-5.290
 0.192,-5.318
 0.236,-5.341
 0.297,-5.330
 0.382,-5.292
 0.512,-5.254
 0.562,-5.199
 0.598,-5.176
 0.640,-5.199
 0.690,-5.200
 0.758,-5.196
 0.791,-5.152
 0.801,-5.118
 0.819,-5.044
 0.812,-4.993
 0.814,-4.957
 0.812,-4.913
 0.787,-4.924
 0.759,-4.914
 0.767,-4.920
 0.784,-4.937
 0.817,-4.927
 0.853,-4.938
 0.871,-4.910
 0.879,-4.836
 0.890,-4.807
 0.905,-4.780
 0.931,-4.757
 0.983,-4.741
 0.998,-4.731
 1.026,-4.753
 1.043,-4.714
 1.060,-4.731
 1.051,-4.737
 1.025,-4.697
 0.992,-4.668
 0.962,-4.604
 0.946,-4.558
 0.912,-4.512
 0.868,-4.479
 0.844,-4.470
 0.810,-4.423
 0.760,-4.381
 0.741,-4.343
 0.722,-4.312
 0.714,-4.306
 0.679,-4.297
 0.646,-4.306
 0.637,-4.316
 0.646,-4.339
 0.647,-4.361
 0.646,-4.406
 0.612,-4.440
 0.596,-4.427
 0.587,-4.433
 0.579,-4.415
 0.569,-4.378
 0.544,-4.422
 0.536,-4.450
 0.535,-4.462
 0.554,-4.459
 0.570,-4.438
 0.570,-4.404
 0.544,-4.393
 0.559,-4.397
 0.577,-4.402
 0.602,-4.386
 0.629,-4.423
 0.639,-4.439
 0.656,-4.434
 0.657,-4.456
 0.648,-4.474
 0.674,-4.434
 0.701,-4.416
 0.734,-4.374
 0.752,-4.362
 0.769,-4.307
 0.761,-4.234
 0.755,-4.181
 0.813,-4.141
 0.874,-4.140
 0.899,-4.125
 0.900,-4.176
 0.929,-4.216
 0.894,-4.245
 0.851,-4.302
 0.824,-4.350
 0.799,-4.411
 0.784,-4.474
 0.783,-4.491
 0.811,-4.511
 0.818,-4.529
 0.809,-4.581
 0.775,-4.615
 0.721,-4.600
 0.730,-4.578
 0.755,-4.517
 0.763,-4.494
 0.808,-4.502
 0.841,-4.514
 0.885,-4.576
 0.909,-4.612
 0.918,-4.651
 0.952,-4.669
 1.010,-4.620
 1.048,-4.622
 1.064,-4.618
 1.063,-4.647
 1.088,-4.636
 1.121,-4.644
 1.124,-4.642
 1.133,-4.585
 1.116,-4.551
 1.072,-4.506
 1.026,-4.469
 1.020,-4.455
 1.028,-4.411
 1.029,-4.360
 1.022,-4.308
 0.977,-4.271
 0.892,-4.241
 0.823,-4.224
 0.736,-4.168
 0.685,-4.155
 0.650,-4.167
 0.625,-4.203
 0.608,-4.249
 0.600,-4.293
 0.591,-4.337
 0.581,-4.351
 0.608,-4.371
 0.633,-4.339
 0.667,-4.339
 0.693,-4.350
 0.700,-4.385
 0.709,-4.447
 0.692,-4.464
 0.694,-4.507
 0.721,-4.515
 0.754,-4.488
 0.763,-4.495
 0.752,-4.504
 0.777,-4.523
 0.794,-4.506
 0.836,-4.462
 0.899,-4.433
 0.924,-4.392
 0.916,-4.352
 0.901,-4.328
 0.863,-4.297
 0.856,-4.325
 0.847,-4.331
 0.846,-4.343
 0.847,-4.382
 0.847,-4.381
 0.857,-4.418
 0.856,-4.397
 0.855,-4.375
 0.873,-4.380
 0.819,-4.400
 0.795,-4.431
 0.770,-4.463
 0.788,-4.480
 0.806,-4.489
 0.804,-4.492
 0.787,-4.531
 0.779,-4.566
 0.769,-4.617
 0.752,-4.689
 0.744,-4.751
 0.737,-4.834
 0.730,-4.929
 0.746,-4.941
 0.721,-4.865
 0.719,-4.766
 0.711,-4.681
 0.737,-4.585
 0.752,-4.492
 0.778,-4.436
 0.803,-4.399
 0.795,-4.377
 0.811,-4.389
 0.819,-4.395
 0.839,-4.430
 0.822,-4.413
 0.797,-4.445
 0.764,-4.445
 0.737,-4.430
 0.703,-4.463
 0.676,-4.481
 0.641,-4.514
 0.615,-4.503
 0.589,-4.463
 0.564,-4.432
 0.538,-4.400
 0.521,-4.400
 0.503,-4.429
 0.503,-4.474
 0.513,-4.507
 0.538,-4.484
 0.565,-4.483
 0.565,-4.437
 0.573,-4.388
 0.581,-4.394
 0.571,-4.391
 0.581,-4.423
 0.581,-4.461
 0.589,-4.467
 0.582,-4.517
 0.599,-4.546
 0.624,-4.586
 0.642,-4.603
 0.642,-4.632
 0.643,-4.692
 0.642,-4.717
 0.617,-4.766
 0.617,-4.787
 0.615,-4.794
 0.616,-4.816
 0.650,-4.806
 0.709,-4.847
 0.753,-4.875
 0.778,-4.881
 0.805,-4.868
 0.812,-4.848
 0.804,-4.876
 0.778,-4.903
 0.762,-4.907
 0.756,-4.900
 0.737,-4.856
 0.719,-4.817
 0.684,-4.778
 0.640,-4.740
 0.623,-4.728
 0.614,-4.700
 0.573,-4.670
 0.556,-4.624
 0.538,-4.585
 0.521,-4.590
 0.486,-4.613
 0.469,-4.630
 0.452,-4.635
 0.451,-4.613
 0.453,-4.594
 0.453,-4.560
 0.443,-4.549
 0.443,-4.561
 0.459,-4.581
 0.469,-4.597
 0.486,-4.613
 0.503,-4.635
 0.513,-4.634
 0.521,-4.606
 0.547,-4.584
 0.555,-4.518
 0.555,-4.484
 0.572,-4.434
 0.561,-4.363
 0.570,-4.333
 0.570,-4.282
 0.587,-4.253
 0.587,-4.236
 0.595,-4.221
 0.613,-4.247
 0.638,-4.249
 0.639,-4.237
 0.639,-4.241
 0.637,-4.240
 0.646,-4.251
 0.663,-4.280
 0.664,-4.302
 0.665,-4.332
 0.683,-4.382
 0.675,-4.432
 0.658,-4.444
 0.658,-4.444
 0.657,-4.417
 0.664,-4.331
 0.666,-4.306
 0.658,-4.266
 0.658,-4.250
 0.651,-4.265
 0.650,-4.272
 0.633,-4.294
 0.624,-4.300
 0.607,-4.304
 0.617,-4.285
 0.616,-4.264
 0.625,-4.258
 0.624,-4.249
 0.588,-4.274
 0.562,-4.330
 0.545,-4.359
 0.538,-4.354
 0.530,-4.318
 0.495,-4.301
 0.469,-4.307
