 0.628,-3.410
 0.629,-3.419
 0.619,-3.407
 0.629,-3.399
 0.639,-3.411
 0.637,-3.384
 0.658,-3.369
 0.648,-3.358
 0.658,-3.369
 0.658,-3.369
 0.667,-3.335
 0.668,-3.343
 0.667,-3.320
 0.658,-3.331
 0.658,-3.316
 0.666,-3.312
 0.648,-3.301
 0.658,-3.312
 0.639,-3.320
 0.650,-3.332
 0.619,-3.350
 0.619,-3.354
 0.599,-3.346
 0.589,-3.353
 0.600,-3.369
 0.589,-3.368
 0.580,-3.388
 0.580,-3.388
 0.561,-3.407
 0.551,-3.418
 0.550,-3.410
 0.542,-3.410
 0.541,-3.387
 0.541,-3.387
 0.552,-3.399
 0.550,-3.391
 0.552,-3.399
 0.561,-3.368
 0.561,-3.368
 0.562,-3.372
 0.551,-3.376
 0.561,-3.391
 0.560,-3.421
 0.560,-3.421
 0.552,-3.441
 0.581,-3.429
 0.582,-3.476
 0.611,-3.484
 0.620,-3.487
 0.630,-3.518
 0.638,-3.513
 0.658,-3.536
 0.668,-3.525
 0.668,-3.525
 0.679,-3.545
 0.678,-3.537
 0.679,-3.545
 0.689,-3.552
 0.697,-3.575
 0.698,-3.598
 0.697,-3.613
 0.698,-3.636
 0.699,-3.660
 0.698,-3.674
 0.699,-3.698
 0.697,-3.708
 0.689,-3.724
 0.680,-3.755
 0.668,-3.772
 0.678,-3.803
 0.668,-3.772
 0.661,-3.778
 0.672,-3.775
 0.680,-3.759
 0.670,-3.771
 0.659,-3.783
 0.649,-3.791
 0.640,-3.783
 0.639,-3.764
 0.640,-3.769
 0.639,-3.745
 0.639,-3.746
 0.640,-3.731
 0.639,-3.726
 0.620,-3.712
 0.609,-3.714
 0.611,-3.719
 0.601,-3.692
 0.600,-3.669
 0.611,-3.651
 0.610,-3.605
 0.591,-3.609
 0.591,-3.609
 0.590,-3.581
 0.572,-3.570
 0.551,-3.558
 0.562,-3.525
 0.573,-3.484
 0.573,-3.484
 0.574,-3.469
 0.572,-3.460
 0.562,-3.483
 0.552,-3.505
 0.542,-3.512
 0.543,-3.521
 0.542,-3.493
 0.543,-3.502
 0.543,-3.487
 0.543,-3.502
 0.543,-3.525
 0.533,-3.566
 0.553,-3.609
 0.534,-3.646
 0.523,-3.687
 0.524,-3.715
 0.533,-3.737
 0.514,-3.779
 0.524,-3.848
 0.513,-3.865
 0.544,-3.868
 0.542,-3.873
 0.523,-3.916
 0.534,-3.932
 0.534,-3.970
 0.525,-4.025
 0.524,-4.015
 0.515,-4.051
 0.525,-4.077
 0.504,-4.087
 0.495,-4.099
 0.484,-4.082
 0.475,-4.075
 0.466,-4.072
 0.475,-4.079
 0.466,-4.096
 0.466,-4.072
 0.466,-4.058
 0.466,-4.019
 0.465,-3.972
 0.476,-3.970
 0.475,-3.965
 0.475,-3.946
 0.485,-3.920
 0.474,-3.884
 0.486,-3.891
 0.475,-3.851
