 0.344,-2.554
 0.367,-2.570
 0.380,-2.588
 0.391,-2.593
 0.391,-2.566
 0.404,-2.588
 0.391,-2.547
 0.380,-2.565
 0.368,-2.551
 0.368,-2.528
 0.368,-2.532
 0.367,-2.524
 0.356,-2.541
 0.368,-2.551
 0.332,-2.556
 0.321,-2.578
 0.308,-2.579
 0.309,-2.606
 0.308,-2.629
 0.332,-2.653
 0.333,-2.680
 0.320,-2.685
 0.332,-2.699
 0.344,-2.689
 0.344,-2.685
 0.356,-2.657
 0.356,-2.629
 0.356,-2.611
 0.368,-2.597
 0.356,-2.560
 0.344,-2.555
 0.332,-2.510
 0.332,-2.495
 0.344,-2.481
 0.320,-2.458
 0.332,-2.448
 0.331,-2.437
 0.308,-2.421
 0.319,-2.385
 0.296,-2.388
 0.320,-2.373
 0.296,-2.365
 0.309,-2.379
 0.296,-2.388
 0.308,-2.395
 0.308,-2.398
 0.308,-2.395
 0.308,-2.402
 0.297,-2.412
 0.296,-2.431
 0.297,-2.438
 0.296,-2.454
 0.309,-2.495
 0.321,-2.481
 0.321,-2.481
 0.333,-2.499
 0.332,-2.510
 0.321,-2.528
 0.320,-2.550
 0.332,-2.556
 0.333,-2.564
 0.344,-2.593
 0.333,-2.610
 0.333,-2.610
 0.320,-2.616
 0.333,-2.637
 0.332,-2.626
 0.344,-2.620
 0.357,-2.634
 0.356,-2.626
 0.357,-2.634
 0.368,-2.616
 0.344,-2.620
 0.368,-2.597
 0.368,-2.616
 0.357,-2.588
 0.367,-2.570
 0.356,-2.561
 0.356,-2.560
 0.332,-2.556
 0.356,-2.541
 0.343,-2.501
 0.332,-2.518
 0.344,-2.508
 0.332,-2.537
 0.321,-2.531
 0.320,-2.523
 0.320,-2.551
 0.320,-2.551
 0.308,-2.533
 0.309,-2.541
 0.296,-2.546
 0.309,-2.560
 0.309,-2.541
 0.296,-2.546
 0.297,-2.578
 0.285,-2.583
 0.273,-2.596
 0.249,-2.619
 0.261,-2.625
 0.238,-2.656
 0.237,-2.648
 0.226,-2.688
 0.226,-2.688
 0.214,-2.721
 0.215,-2.752
 0.202,-2.776
 0.202,-2.804
 0.190,-2.817
 0.201,-2.818
 0.203,-2.850
 0.214,-2.832
 0.238,-2.837
 0.226,-2.827
 0.238,-2.837
 0.227,-2.854
 0.226,-2.846
 0.250,-2.869
 0.262,-2.883
 0.250,-2.888
 0.262,-2.929
 0.285,-2.902
 0.274,-2.924
 0.286,-2.938
 0.297,-2.920
 0.298,-2.948
 0.309,-2.953
 0.333,-2.953
 0.333,-2.953
 0.356,-2.945
 0.393,-2.968
 0.392,-2.940
 0.393,-2.968
 0.404,-2.958
 0.392,-2.963
 0.417,-2.972
 0.428,-2.954
 0.440,-2.968
 0.428,-2.981
 0.440,-2.986
 0.452,-3.005
 0.440,-2.986
 0.428,-3.000
 0.428,-3.000
 0.439,-3.005
 0.429,-3.005
 0.440,-2.968
 0.416,-2.991
 0.417,-2.972
 0.428,-2.950
 0.429,-2.959
 0.428,-2.950
 0.405,-2.954
 0.417,-2.968
 0.393,-2.963
 0.394,-2.972
 0.404,-2.954
 0.381,-2.977
 0.357,-3.000
 0.356,-3.014
 0.356,-3.041
 0.332,-3.037
 0.333,-3.046
 0.334,-3.054
 0.310,-3.050
 0.299,-3.068
 0.297,-3.082
 0.286,-3.119
 0.286,-3.138
 0.261,-3.174
 0.250,-3.197
 0.238,-3.225
 0.226,-3.267
 0.214,-3.303
 0.201,-3.307
 0.214,-3.350
 0.225,-3.331
 0.225,-3.331
 0.237,-3.345
 0.237,-3.340
 0.237,-3.350
 0.260,-3.363
 0.272,-3.401
 0.285,-3.392
 0.308,-3.410
 0.309,-3.420
 0.308,-3.392
 0.344,-3.407
 0.344,-3.406
 0.355,-3.411
 0.368,-3.430
 0.379,-3.411
 0.403,-3.416
 0.439,-3.407
 0.438,-3.402
 0.463,-3.413
 0.462,-3.379
 0.473,-3.384
 0.486,-3.380
 0.485,-3.375
 0.522,-3.353
 0.522,-3.329
 0.510,-3.343
 0.522,-3.330
 0.509,-3.333
 0.521,-3.324
 0.508,-3.305
 0.509,-3.283
 0.509,-3.287
 0.497,-3.250
 0.510,-3.228
 0.510,-3.199
 0.486,-3.200
 0.486,-3.153
 0.474,-3.134
 0.463,-3.111
 0.438,-3.106
 0.438,-3.106
 0.427,-3.097
 0.425,-3.060
 0.415,-3.060
 0.414,-3.032
 0.416,-3.037
 0.392,-3.018
 0.391,-3.009
 0.368,-3.018
 0.379,-2.999
 0.356,-2.972
 0.368,-2.940
 0.379,-2.903
 0.404,-2.912
 0.380,-2.888
 0.392,-2.875
 0.369,-2.898
 0.379,-2.899
 0.356,-2.930
 0.356,-2.930
 0.344,-2.944
 0.357,-2.939
 0.344,-2.916
 0.345,-2.925
 0.344,-2.944
 0.332,-2.925
 0.356,-2.930
 0.343,-2.912
 0.345,-2.925
 0.333,-2.888
 0.321,-2.897
 0.321,-2.902
 0.309,-2.883
 0.321,-2.878
 0.309,-2.864
 0.297,-2.847
 0.321,-2.832
 0.320,-2.823
 0.321,-2.805
 0.309,-2.814
 0.309,-2.814
 0.297,-2.805
 0.297,-2.796
 0.285,-2.791
 0.297,-2.804
 0.273,-2.800
 0.274,-2.781
 0.273,-2.800
 0.274,-2.808
 0.262,-2.791
 0.261,-2.814
 0.261,-2.814
 0.250,-2.823
 0.251,-2.827
 0.250,-2.823
 0.249,-2.846
 0.238,-2.845
 0.238,-2.836
 0.250,-2.878
 0.250,-2.901
 0.250,-2.920
 0.238,-2.961
 0.249,-2.957
 0.250,-2.985
 0.238,-2.998
 0.238,-2.998
 0.249,-2.989
 0.249,-3.008
 0.250,-3.036
 0.273,-3.012
 0.262,-3.022
 0.273,-3.012
 0.274,-3.008
 0.274,-3.040
 0.285,-3.045
 0.297,-3.054
 0.285,-3.068
 0.285,-3.064
 0.286,-3.073
 0.310,-3.050
 0.321,-3.059
 0.310,-3.050
 0.333,-3.018
 0.321,-3.013
 0.333,-2.999
 0.344,-2.958
 0.345,-2.967
 0.345,-2.939
 0.345,-2.948
 0.345,-2.921
 0.344,-2.912
 0.345,-2.939
 0.344,-2.912
 0.333,-2.934
 0.333,-2.916
 0.321,-2.925
 0.334,-2.939
 0.333,-2.953
 0.333,-2.953
 0.321,-2.962
 0.320,-2.935
 0.297,-2.920
 0.309,-2.907
 0.310,-2.888
 0.286,-2.864
 0.309,-2.860
 0.298,-2.851
 0.285,-2.833
 0.286,-2.842
 0.285,-2.818
 0.274,-2.827
 0.274,-2.828
 0.273,-2.819
 0.261,-2.814
 0.286,-2.814
 0.262,-2.791
 0.251,-2.808
 0.238,-2.813
 0.250,-2.804
 0.238,-2.813
 0.238,-2.813
 0.226,-2.827
 0.226,-2.818
 0.215,-2.837
 0.226,-2.827
 0.215,-2.836
 0.215,-2.837
 0.214,-2.855
 0.203,-2.850
 0.203,-2.850
 0.215,-2.864
 0.203,-2.854
 0.203,-2.850
 0.203,-2.877
 0.226,-2.892
 0.226,-2.911
 0.215,-2.933
 0.214,-2.924
 0.226,-2.942
 0.203,-2.942
 0.214,-2.952
 0.215,-2.961
